Time [s],Channel 6
10.405038000,0
10.405092000,1
10.405114000,0
10.405166000,1
10.405188000,0
10.405242000,1
10.405264000,0
10.405316000,1
10.405338000,0
10.405392000,1
10.405414000,0
10.405466000,1
10.405488000,0
10.405542000,1
10.405564000,0
10.405616000,1
10.405638000,0
10.405692000,1
10.405714000,0
10.405768000,1
10.405788000,0
10.405842000,1
10.405864000,0
10.405918000,1
10.405938000,0
10.405992000,1
10.406014000,0
10.406068000,1
10.406088000,0
10.406144000,1
10.406164000,0
10.406218000,1
10.406240000,0
10.406292000,1
10.406314000,0
10.406368000,1
10.406390000,0
10.406442000,1
10.406464000,0
10.406518000,1
10.406540000,0
10.406592000,1
10.406614000,0
10.406668000,1
10.406690000,0
10.406742000,1
10.406764000,0
10.406818000,1
10.406840000,0
10.406892000,1
10.406914000,0
10.406968000,1
10.406990000,0
10.407042000,1
10.407064000,0
10.407118000,1
10.407140000,0
10.407192000,1
10.407214000,0
10.407268000,1
10.407290000,0
10.407342000,1
10.407364000,0
10.407418000,1
10.407440000,0
10.407492000,1
10.407514000,0
10.407568000,1
10.407590000,0
10.407642000,1
10.407664000,0
10.407718000,1
10.407740000,0
10.407794000,1
10.407814000,0
10.407868000,1
10.407890000,0
10.407944000,1
10.407964000,0
10.408018000,1
10.408040000,0
10.408094000,1
10.408114000,0
10.408168000,1
10.408190000,0
10.408244000,1
10.408266000,0
10.408318000,1
10.408340000,0
10.408394000,1
10.408416000,0
10.408468000,1
10.408490000,0
10.408544000,1
10.408566000,0
10.408618000,1
10.408640000,0
10.408694000,1
10.408716000,0
10.408768000,1
10.408790000,0
10.408844000,1
10.408866000,0
10.408918000,1
10.408940000,0
10.408994000,1
10.409016000,0
10.409068000,1
10.409090000,0
10.409144000,1
10.409166000,0
10.409218000,1
10.409240000,0
10.409294000,1
10.409316000,0
10.409368000,1
10.409390000,0
10.409444000,1
10.409466000,0
10.409518000,1
10.409540000,0
10.409594000,1
10.409616000,0
10.409670000,1
10.409690000,0
10.409744000,1
10.409766000,0
10.409820000,1
10.409840000,0
10.409894000,1
10.409916000,0
10.409970000,1
10.409990000,0
10.410044000,1
10.410066000,0
10.410120000,1
10.410140000,0
10.410194000,1
10.410216000,0
10.410270000,1
10.410348000,0
10.410362000,1
10.410382000,0
10.410432000,1
10.410454000,0
10.410516000,1
10.410538000,0
10.410602000,1
10.410624000,0
10.410688000,1
10.410708000,0
10.410772000,1
10.410794000,0
10.410858000,1
10.410878000,0
10.410942000,1
10.410964000,0
10.411028000,1
10.411048000,0
10.411112000,1
10.411134000,0
10.411198000,1
10.411220000,0
10.411282000,1
10.411304000,0
10.411368000,1
10.411390000,0
10.411452000,1
10.411474000,0
10.411538000,1
10.411560000,0
10.411622000,1
10.411644000,0
10.411708000,1
10.411730000,0
10.411792000,1
10.411814000,0
10.411878000,1
10.411900000,0
10.411964000,1
10.411984000,0
10.412048000,1
10.412070000,0
10.412132000,1
10.412154000,0
10.412218000,1
10.412240000,0
10.412304000,1
10.412326000,0
10.412388000,1
10.412410000,0
10.412474000,1
10.412494000,0
10.412558000,1
10.412580000,0
10.412644000,1
10.412664000,0
10.412728000,1
10.412750000,0
10.412814000,1
10.412834000,0
10.412898000,1
10.412920000,0
10.412984000,1
10.413004000,0
10.413068000,1
10.413090000,0
10.413154000,1
10.413176000,0
10.413238000,1
10.413260000,0
10.413324000,1
10.413346000,0
10.413408000,1
10.413430000,0
10.413494000,1
10.413516000,0
10.413578000,1
10.413600000,0
10.413664000,1
10.413686000,0
10.413750000,1
10.413772000,0
10.413834000,1
10.413856000,0
10.413918000,1
10.413940000,0
10.414004000,1
10.414026000,0
10.414088000,1
10.414110000,0
10.414174000,1
10.414196000,0
10.414258000,1
10.414280000,0
10.414344000,1
10.414366000,0
10.414430000,1
10.414450000,0
10.414514000,1
10.414536000,0
10.414600000,1
10.414620000,0
10.414684000,1
10.414706000,0
10.414770000,1
10.414790000,0
10.414854000,1
10.414876000,0
10.414940000,1
10.414962000,0
10.415024000,1
10.415046000,0
10.415110000,1
10.415132000,0
10.415194000,1
10.415216000,0
10.415280000,1
10.415302000,0
10.415364000,1
10.415386000,0
10.415450000,1
10.415472000,0
10.415534000,1
10.415556000,0
10.415620000,1
10.415642000,0
10.415704000,1
10.415726000,0
10.415790000,1
10.415812000,0
10.415874000,1
10.415896000,0
10.415960000,1
10.415982000,0
10.416044000,1
10.416066000,0
10.416130000,1
10.416152000,0
10.416216000,1
10.416236000,0
10.416300000,1
10.416322000,0
10.416386000,1
10.416406000,0
10.416470000,1
10.416492000,0
10.416556000,1
10.416576000,0
10.416640000,1
10.416662000,0
10.416726000,1
10.416746000,0
10.416810000,1
10.416832000,0
10.416896000,1
10.416918000,0
10.416980000,1
10.417002000,0
10.417066000,1
10.417088000,0
10.417150000,1
10.417172000,0
10.417238000,1
10.417260000,0
10.417320000,1
10.417342000,0
10.417406000,1
10.417428000,0
10.417490000,1
10.417512000,0
10.417576000,1
10.417598000,0
10.417662000,1
10.417682000,0
10.417746000,1
10.417768000,0
10.417830000,1
10.417852000,0
10.417916000,1
10.417938000,0
10.418000000,1
10.418022000,0
10.418086000,1
10.418108000,0
10.418172000,1
10.418192000,0
10.418262000,1
10.418284000,0
10.418342000,1
10.418362000,0
10.418426000,1
10.418448000,0
10.418512000,1
10.418532000,0
10.418596000,1
10.418618000,0
10.418682000,1
10.418704000,0
10.418766000,1
10.418788000,0
10.418852000,1
10.418874000,0
10.418936000,1
10.418958000,0
10.419022000,1
10.419044000,0
10.419108000,1
10.419128000,0
10.419192000,1
10.419214000,0
10.419276000,1
10.419298000,0
10.419362000,1
10.419384000,0
10.419448000,1
10.419470000,0
10.419532000,1
10.419554000,0
10.419616000,1
10.419638000,0
10.419702000,1
10.419724000,0
10.419786000,1
10.419808000,0
10.419872000,1
10.419894000,0
10.419958000,1
10.419978000,0
10.420042000,1
10.420064000,0
10.420128000,1
10.420148000,0
10.420212000,1
10.420234000,0
10.420298000,1
10.420320000,0
10.420382000,1
10.420404000,0
10.420468000,1
10.420488000,0
10.420552000,1
10.420574000,0
10.420638000,1
10.420660000,0
10.420722000,1
10.420744000,0
10.420808000,1
10.420830000,0
10.420892000,1
10.420914000,0
10.420978000,1
10.421000000,0
10.421062000,1
10.421084000,0
10.421148000,1
10.421226000,0
10.421240000,1
10.421262000,0
10.421326000,1
10.421346000,0
10.421426000,1
10.421448000,0
10.421526000,1
10.421548000,0
10.421626000,1
10.421648000,0
10.421726000,1
10.421748000,0
10.421826000,1
10.421848000,0
10.421926000,1
10.421948000,0
10.422026000,1
10.422048000,0
10.422126000,1
10.422148000,0
10.422226000,1
10.422248000,0
10.422326000,1
10.422348000,0
10.422426000,1
10.422448000,0
10.422526000,1
10.422548000,0
10.422626000,1
10.422648000,0
10.422726000,1
10.422748000,0
10.422826000,1
10.422848000,0
10.422926000,1
10.422948000,0
10.423026000,1
10.423048000,0
10.423126000,1
10.423148000,0
10.423226000,1
10.423248000,0
10.423326000,1
10.423348000,0
10.423426000,1
10.423448000,0
10.423526000,1
10.423548000,0
10.423626000,1
10.423648000,0
10.423726000,1
10.423748000,0
10.423826000,1
10.423848000,0
10.423926000,1
10.423948000,0
10.424026000,1
10.424048000,0
10.424126000,1
10.424148000,0
10.424226000,1
10.424248000,0
10.424326000,1
10.424348000,0
10.424426000,1
10.424448000,0
10.424526000,1
10.424548000,0
10.424626000,1
10.424648000,0
10.424728000,1
10.424750000,0
10.424828000,1
10.424848000,0
10.424928000,1
10.424948000,0
10.425028000,1
10.425050000,0
10.425128000,1
10.425148000,0
10.425228000,1
10.425250000,0
10.425328000,1
10.425350000,0
10.425428000,1
10.425450000,0
10.425528000,1
10.425550000,0
10.425628000,1
10.425650000,0
10.425728000,1
10.425750000,0
10.425828000,1
10.425850000,0
10.425928000,1
10.425950000,0
10.426028000,1
10.426050000,0
10.426128000,1
10.426150000,0
10.426228000,1
10.426250000,0
10.426328000,1
10.426350000,0
10.426428000,1
10.426450000,0
10.426528000,1
10.426550000,0
10.426628000,1
10.426650000,0
10.426728000,1
10.426750000,0
10.426828000,1
10.426850000,0
10.426928000,1
10.426950000,0
10.427028000,1
10.427050000,0
10.427128000,1
10.427150000,0
10.427228000,1
10.427250000,0
10.427328000,1
10.427350000,0
10.427428000,1
10.427450000,0
10.427528000,1
10.427550000,0
10.427628000,1
10.427650000,0
10.427728000,1
10.427750000,0
10.427828000,1
10.427850000,0
10.427928000,1
10.427950000,0
10.428028000,1
10.428050000,0
10.428128000,1
10.428150000,0
10.428228000,1
10.428250000,0
10.428328000,1
10.428350000,0
10.428428000,1
10.428450000,0
10.428530000,1
10.428552000,0
10.428630000,1
10.428650000,0
10.428730000,1
10.428750000,0
10.428830000,1
10.428852000,0
10.428930000,1
10.428950000,0
10.429030000,1
10.429050000,0
10.429130000,1
10.429152000,0
10.429230000,1
10.429252000,0
10.429330000,1
10.429352000,0
10.429430000,1
10.429452000,0
10.429532000,1
10.429554000,0
10.429630000,1
10.429652000,0
10.429730000,1
10.429752000,0
10.429830000,1
10.429852000,0
10.429930000,1
10.429952000,0
10.430030000,1
10.430052000,0
10.430130000,1
10.430152000,0
10.430230000,1
10.430252000,0
10.430330000,1
10.430352000,0
10.430430000,1
10.430452000,0
10.430530000,1
10.430552000,0
10.430630000,1
10.430652000,0
10.430730000,1
10.430752000,0
10.430830000,1
10.430852000,0
10.430930000,1
10.430952000,0
10.431030000,1
10.431052000,0
10.431130000,1
10.431152000,0
10.431230000,1
10.431252000,0
10.431330000,1
10.431352000,0
10.431430000,1
10.431452000,0
10.431530000,1
10.431552000,0
10.431632000,1
10.431654000,0
10.431730000,1
10.431752000,0
10.431830000,1
10.431852000,0
10.431932000,1
10.431954000,0
10.432030000,1
10.432052000,0
10.432130000,1
10.432152000,0
10.432232000,1
10.432254000,0
10.432330000,1
10.432352000,0
10.432432000,1
10.432452000,0
10.432532000,1
10.432554000,0
10.432632000,1
10.432652000,0
10.432732000,1
10.432752000,0
10.432832000,1
10.432852000,0
10.432932000,1
10.432952000,0
10.433032000,1
10.433054000,0
10.433132000,1
10.433154000,0
10.433232000,1
10.433254000,0
10.433332000,1
10.433354000,0
10.433432000,1
10.433454000,0
10.433532000,1
10.433554000,0
10.433632000,1
10.433654000,0
10.433732000,1
10.433754000,0
10.433832000,1
10.433854000,0
10.433932000,1
10.434010000,0
10.434024000,1
10.434046000,0
10.434130000,1
10.434152000,0
10.434250000,1
10.434272000,0
10.434370000,1
10.434392000,0
10.434490000,1
10.434512000,0
10.434610000,1
10.434632000,0
10.434730000,1
10.434752000,0
10.434850000,1
10.434872000,0
10.434970000,1
10.434992000,0
10.435090000,1
10.435112000,0
10.435210000,1
10.435232000,0
10.435330000,1
10.435352000,0
10.435450000,1
10.435472000,0
10.435570000,1
10.435592000,0
10.435690000,1
10.435712000,0
10.435810000,1
10.435832000,0
10.435930000,1
10.435952000,0
10.436050000,1
10.436072000,0
10.436170000,1
10.436192000,0
10.436290000,1
10.436312000,0
10.436410000,1
10.436432000,0
10.436530000,1
10.436552000,0
10.436650000,1
10.436672000,0
10.436770000,1
10.436792000,0
10.436890000,1
10.436912000,0
10.437010000,1
10.437032000,0
10.437132000,1
10.437154000,0
10.437252000,1
10.437272000,0
10.437372000,1
10.437392000,0
10.437492000,1
10.437512000,0
10.437612000,1
10.437632000,0
10.437732000,1
10.437754000,0
10.437852000,1
10.437874000,0
10.437972000,1
10.437994000,0
10.438092000,1
10.438114000,0
10.438212000,1
10.438234000,0
10.438332000,1
10.438354000,0
10.438452000,1
10.438474000,0
10.438572000,1
10.438594000,0
10.438692000,1
10.438714000,0
10.438812000,1
10.438834000,0
10.438932000,1
10.438954000,0
10.439052000,1
10.439074000,0
10.439172000,1
10.439194000,0
10.439292000,1
10.439314000,0
10.439412000,1
10.439434000,0
10.439532000,1
10.439554000,0
10.439652000,1
10.439674000,0
10.439778000,1
10.439798000,0
10.439892000,1
10.439914000,0
10.440012000,1
10.440034000,0
10.440132000,1
10.440154000,0
10.440252000,1
10.440274000,0
10.440372000,1
10.440394000,0
10.440492000,1
10.440514000,0
10.440612000,1
10.440634000,0
10.440732000,1
10.440754000,0
10.440854000,1
10.440874000,0
10.440974000,1
10.440994000,0
10.441094000,1
10.441116000,0
10.441214000,1
10.441234000,0
10.441334000,1
10.441354000,0
10.441454000,1
10.441474000,0
10.441574000,1
10.441596000,0
10.441694000,1
10.441716000,0
10.441814000,1
10.441836000,0
10.441934000,1
10.441956000,0
10.442054000,1
10.442076000,0
10.442174000,1
10.442196000,0
10.442294000,1
10.442316000,0
10.442414000,1
10.442436000,0
10.442534000,1
10.442556000,0
10.442654000,1
10.442676000,0
10.442774000,1
10.442796000,0
10.442894000,1
10.442916000,0
10.443014000,1
10.443036000,0
10.443134000,1
10.443156000,0
10.443254000,1
10.443276000,0
10.443374000,1
10.443396000,0
10.443494000,1
10.443516000,0
10.443614000,1
10.443636000,0
10.443734000,1
10.443756000,0
10.443854000,1
10.443876000,0
10.443974000,1
10.443996000,0
10.444094000,1
10.444116000,0
10.444214000,1
10.444236000,0
10.444336000,1
10.444358000,0
10.444454000,1
10.444476000,0
10.444574000,1
10.444596000,0
10.444696000,1
10.444716000,0
10.444816000,1
10.444836000,0
10.444936000,1
10.444956000,0
10.445056000,1
10.445076000,0
10.445176000,1
10.445196000,0
10.445296000,1
10.445318000,0
10.445416000,1
10.445438000,0
10.445536000,1
10.445558000,0
10.445656000,1
10.445678000,0
10.445776000,1
10.445798000,0
10.445896000,1
10.445918000,0
10.446016000,1
10.446038000,0
10.446136000,1
10.446158000,0
10.446256000,1
10.446278000,0
10.446376000,1
10.446398000,0
10.446496000,1
10.446518000,0
10.446616000,1
10.446638000,0
10.446736000,1
10.446758000,0
10.446856000,1
10.446878000,0
10.446976000,1
10.446998000,0
10.447096000,1
10.447118000,0
10.447216000,1
10.447238000,0
10.447336000,1
10.447358000,0
10.447456000,1
10.447478000,0
10.447576000,1
10.447598000,0
10.447696000,1
10.447718000,0
10.447816000,1
10.447838000,0
10.447936000,1
10.447958000,0
10.448056000,1
10.448078000,0
10.448176000,1
10.448198000,0
10.448298000,1
10.448320000,0
10.448416000,1
10.448438000,0
10.448536000,1
10.448558000,0
10.448658000,1
10.448678000,0
10.448778000,1
10.448798000,0
10.448898000,1
10.448920000,0
10.449018000,1
10.449038000,0
10.449138000,1
10.449160000,0
10.449258000,1
10.449336000,0
10.449350000,1
10.449370000,0
10.449484000,1
10.449506000,0
10.449636000,1
10.449658000,0
10.449786000,1
10.449806000,0
10.449936000,1
10.449958000,0
10.450086000,1
10.450106000,0
10.450236000,1
10.450258000,0
10.450386000,1
10.450408000,0
10.450536000,1
10.450558000,0
10.450686000,1
10.450708000,0
10.450836000,1
10.450858000,0
10.450986000,1
10.451008000,0
10.451136000,1
10.451158000,0
10.451286000,1
10.451308000,0
10.451436000,1
10.451458000,0
10.451586000,1
10.451608000,0
10.451736000,1
10.451758000,0
10.451886000,1
10.451908000,0
10.452036000,1
10.452058000,0
10.452186000,1
10.452208000,0
10.452336000,1
10.452358000,0
10.452486000,1
10.452508000,0
10.452636000,1
10.452658000,0
10.452786000,1
10.452808000,0
10.452936000,1
10.452958000,0
10.453086000,1
10.453108000,0
10.453236000,1
10.453258000,0
10.453388000,1
10.453408000,0
10.453538000,1
10.453558000,0
10.453688000,1
10.453708000,0
10.453838000,1
10.453858000,0
10.453988000,1
10.454010000,0
10.454138000,1
10.454160000,0
10.454288000,1
10.454310000,0
10.454438000,1
10.454460000,0
10.454588000,1
10.454610000,0
10.454738000,1
10.454760000,0
10.454888000,1
10.454910000,0
10.455038000,1
10.455060000,0
10.455188000,1
10.455210000,0
10.455338000,1
10.455360000,0
10.455488000,1
10.455510000,0
10.455638000,1
10.455660000,0
10.455788000,1
10.455810000,0
10.455938000,1
10.455960000,0
10.456088000,1
10.456110000,0
10.456238000,1
10.456260000,0
10.456388000,1
10.456410000,0
10.456540000,1
10.456562000,0
10.456688000,1
10.456710000,0
10.456838000,1
10.456860000,0
10.456988000,1
10.457010000,0
10.457138000,1
10.457160000,0
10.457290000,1
10.457310000,0
10.457440000,1
10.457460000,0
10.457590000,1
10.457612000,0
10.457740000,1
10.457760000,0
10.457890000,1
10.457912000,0
10.458040000,1
10.458062000,0
10.458190000,1
10.458212000,0
10.458340000,1
10.458362000,0
10.458490000,1
10.458512000,0
10.458640000,1
10.458662000,0
10.458790000,1
10.458812000,0
10.458940000,1
10.458962000,0
10.459090000,1
10.459112000,0
10.459244000,1
10.459264000,0
10.459390000,1
10.459412000,0
10.459540000,1
10.459562000,0
10.459690000,1
10.459712000,0
10.459840000,1
10.459862000,0
10.459990000,1
10.460012000,0
10.460140000,1
10.460162000,0
10.460290000,1
10.460312000,0
10.460440000,1
10.460462000,0
10.460590000,1
10.460612000,0
10.460740000,1
10.460762000,0
10.460890000,1
10.460912000,0
10.461042000,1
10.461062000,0
10.461192000,1
10.461212000,0
10.461342000,1
10.461362000,0
10.461492000,1
10.461514000,0
10.461642000,1
10.461664000,0
10.461792000,1
10.461814000,0
10.461942000,1
10.461964000,0
10.462092000,1
10.462114000,0
10.462242000,1
10.462264000,0
10.462392000,1
10.462414000,0
10.462542000,1
10.462564000,0
10.462692000,1
10.462714000,0
10.462842000,1
10.462864000,0
10.462992000,1
10.463014000,0
10.463142000,1
10.463164000,0
10.463292000,1
10.463314000,0
10.463442000,1
10.463464000,0
10.463592000,1
10.463614000,0
10.463742000,1
10.463764000,0
10.463892000,1
10.463914000,0
10.464042000,1
10.464064000,0
10.464192000,1
10.464214000,0
10.464342000,1
10.464364000,0
10.464494000,1
10.464516000,0
10.464642000,1
10.464664000,0
10.464794000,1
10.464814000,0
10.464944000,1
10.464964000,0
10.465094000,1
10.465114000,0
10.465244000,1
10.465264000,0
10.465394000,1
10.465414000,0
10.465544000,1
10.465566000,0
10.465694000,1
10.465716000,0
10.465844000,1
10.465866000,0
10.465994000,1
10.466016000,0
10.466144000,1
10.466166000,0
10.466294000,1
10.466316000,0
10.466444000,1
10.466466000,0
10.466594000,1
10.466616000,0
10.466744000,1
10.466766000,0
10.466894000,1
10.466916000,0
10.467044000,1
10.467066000,0
10.467194000,1
10.467216000,0
10.467344000,1
10.467366000,0
10.467494000,1
10.467516000,0
10.467644000,1
10.467666000,0
10.467794000,1
10.467816000,0
10.467946000,1
10.467966000,0
10.468094000,1
10.468116000,0
10.468244000,1
10.468266000,0
10.468394000,1
10.468474000,0
10.468486000,1
10.468508000,0
10.468672000,1
10.468694000,0
10.468872000,1
10.468894000,0
10.469072000,1
10.469094000,0
10.469272000,1
10.469294000,0
10.469472000,1
10.469494000,0
10.469674000,1
10.469694000,0
10.469874000,1
10.469894000,0
10.470074000,1
10.470094000,0
10.470274000,1
10.470296000,0
10.470474000,1
10.470496000,0
10.470674000,1
10.470696000,0
10.470874000,1
10.470896000,0
10.471074000,1
10.471096000,0
10.471274000,1
10.471296000,0
10.471474000,1
10.471496000,0
10.471674000,1
10.471696000,0
10.471874000,1
10.471896000,0
10.472074000,1
10.472096000,0
10.472274000,1
10.472296000,0
10.472474000,1
10.472496000,0
10.472674000,1
10.472696000,0
10.472874000,1
10.472896000,0
10.473074000,1
10.473096000,0
10.473274000,1
10.473296000,0
10.473476000,1
10.473496000,0
10.473676000,1
10.473696000,0
10.473876000,1
10.473896000,0
10.474076000,1
10.474098000,0
10.474276000,1
10.474298000,0
10.474476000,1
10.474498000,0
10.474676000,1
10.474698000,0
10.474876000,1
10.474898000,0
10.475076000,1
10.475098000,0
10.475276000,1
10.475298000,0
10.475476000,1
10.475498000,0
10.475676000,1
10.475698000,0
10.475876000,1
10.475898000,0
10.476076000,1
10.476098000,0
10.476276000,1
10.476298000,0
10.476476000,1
10.476498000,0
10.476676000,1
10.476698000,0
10.476876000,1
10.476898000,0
10.477078000,1
10.477098000,0
10.477278000,1
10.477298000,0
10.477478000,1
10.477498000,0
10.477678000,1
10.477698000,0
10.477878000,1
10.477900000,0
10.478078000,1
10.478100000,0
10.478278000,1
10.478300000,0
10.478478000,1
10.478500000,0
10.478678000,1
10.478700000,0
10.478878000,1
10.478900000,0
10.479078000,1
10.479100000,0
10.479278000,1
10.479300000,0
10.479478000,1
10.479500000,0
10.479678000,1
10.479700000,0
10.479878000,1
10.479900000,0
10.480078000,1
10.480100000,0
10.480278000,1
10.480300000,0
10.480478000,1
10.480500000,0
10.480678000,1
10.480700000,0
10.480878000,1
10.480900000,0
10.481080000,1
10.481100000,0
10.481280000,1
10.481300000,0
10.481480000,1
10.481500000,0
10.481680000,1
10.481702000,0
10.481880000,1
10.481902000,0
10.482080000,1
10.482102000,0
10.482280000,1
10.482302000,0
10.482480000,1
10.482502000,0
10.482680000,1
10.482702000,0
10.482880000,1
10.482902000,0
10.483080000,1
10.483102000,0
10.483280000,1
10.483302000,0
10.483480000,1
10.483502000,0
10.483680000,1
10.483702000,0
10.483880000,1
10.483902000,0
10.484080000,1
10.484102000,0
10.484280000,1
10.484302000,0
10.484480000,1
10.484502000,0
10.484682000,1
10.484702000,0
10.484882000,1
10.484902000,0
10.485082000,1
10.485104000,0
10.485282000,1
10.485302000,0
10.485482000,1
10.485504000,0
10.485682000,1
10.485704000,0
10.485882000,1
10.485904000,0
10.486082000,1
10.486104000,0
10.486282000,1
10.486304000,0
10.486482000,1
10.486504000,0
10.486682000,1
10.486704000,0
10.486882000,1
10.486904000,0
10.487082000,1
10.487104000,0
10.487282000,1
10.487304000,0
10.487482000,1
10.487504000,0
10.487682000,1
10.487704000,0
10.487882000,1
10.487904000,0
10.488082000,1
10.488104000,0
10.488282000,1
10.488304000,0
10.488482000,1
10.488504000,0
10.488684000,1
10.488704000,0
10.488884000,1
10.488904000,0
10.489084000,1
10.489106000,0
10.489284000,1
10.489306000,0
10.489484000,1
10.489506000,0
10.489684000,1
10.489706000,0
10.489884000,1
10.489906000,0
10.490084000,1
10.490106000,0
10.490284000,1
10.490306000,0
10.490484000,1
10.490506000,0
10.490684000,1
10.490706000,0
10.490884000,1
10.490906000,0
10.491084000,1
10.491106000,0
10.491284000,1
10.491306000,0
10.491484000,1
10.491506000,0
10.491684000,1
10.491706000,0
10.491884000,1
10.491906000,0
10.492084000,1
10.492106000,0
10.492284000,1
10.492306000,0
10.492484000,1
10.492506000,0
10.492686000,1
10.492708000,0
10.492886000,1
10.492906000,0
10.493086000,1
10.493108000,0
10.493286000,1
10.493308000,0
10.493486000,1
10.493508000,0
10.493686000,1
10.493708000,0
10.493886000,1
10.493964000,0
10.493978000,1
10.494000000,0
10.494264000,1
10.494286000,0
10.494564000,1
10.494586000,0
10.494864000,1
10.494886000,0
10.495164000,1
10.495186000,0
10.495464000,1
10.495486000,0
10.495764000,1
10.495786000,0
10.496064000,1
10.496086000,0
10.496364000,1
10.496386000,0
10.496664000,1
10.496686000,0
10.496964000,1
10.496986000,0
10.497266000,1
10.497288000,0
10.497566000,1
10.497586000,0
10.497866000,1
10.497888000,0
10.498166000,1
10.498188000,0
10.498466000,1
10.498488000,0
10.498766000,1
10.498788000,0
10.499066000,1
10.499088000,0
10.499366000,1
10.499388000,0
10.499666000,1
10.499688000,0
10.499966000,1
10.499988000,0
10.500266000,1
10.500288000,0
10.500566000,1
10.500588000,0
10.500866000,1
10.500888000,0
10.501168000,1
10.501188000,0
10.501468000,1
10.501488000,0
10.501768000,1
10.501790000,0
10.502068000,1
10.502090000,0
10.502368000,1
10.502390000,0
10.502668000,1
10.502690000,0
10.502968000,1
10.502990000,0
10.503268000,1
10.503290000,0
10.503568000,1
10.503590000,0
10.503868000,1
10.503890000,0
10.504168000,1
10.504190000,0
10.504468000,1
10.504490000,0
10.504768000,1
10.504790000,0
10.505070000,1
10.505090000,0
10.505370000,1
10.505392000,0
10.505670000,1
10.505692000,0
10.505970000,1
10.505992000,0
10.506270000,1
10.506292000,0
10.506570000,1
10.506592000,0
10.506870000,1
10.506892000,0
10.507170000,1
10.507192000,0
10.507470000,1
10.507492000,0
10.507770000,1
10.507792000,0
10.508070000,1
10.508092000,0
10.508370000,1
10.508392000,0
10.508670000,1
10.508692000,0
10.508972000,1
10.508992000,0
10.509272000,1
10.509292000,0
10.509572000,1
10.509594000,0
10.509872000,1
10.509894000,0
10.510172000,1
10.510194000,0
10.510472000,1
10.510494000,0
10.510772000,1
10.510794000,0
10.511072000,1
10.511094000,0
10.511372000,1
10.511394000,0
10.511672000,1
10.511694000,0
10.511972000,1
10.511994000,0
10.512272000,1
10.512294000,0
10.512572000,1
10.512594000,0
10.512874000,1
10.512894000,0
10.513174000,1
10.513196000,0
10.513474000,1
10.513496000,0
10.513774000,1
10.513796000,0
10.514074000,1
10.514096000,0
10.514374000,1
10.514396000,0
10.514674000,1
10.514696000,0
10.514974000,1
10.514996000,0
10.515274000,1
10.515296000,0
10.515574000,1
10.515596000,0
10.515874000,1
10.515896000,0
10.516174000,1
10.516196000,0
10.516476000,1
10.516496000,0
10.516776000,1
10.516796000,0
10.517076000,1
10.517098000,0
10.517376000,1
10.517398000,0
10.517676000,1
10.517698000,0
10.517976000,1
10.517998000,0
10.518276000,1
10.518298000,0
10.518576000,1
10.518598000,0
10.518876000,1
10.518898000,0
10.519176000,1
10.519198000,0
10.519476000,1
10.519498000,0
10.519776000,1
10.519798000,0
10.520076000,1
10.520098000,0
10.520378000,1
10.520398000,0
10.520678000,1
10.520700000,0
10.520978000,1
10.521000000,0
10.521278000,1
10.521300000,0
10.521578000,1
10.521600000,0
10.521878000,1
10.521900000,0
10.522178000,1
10.522200000,0
10.522478000,1
10.522500000,0
10.522778000,1
10.522800000,0
10.523078000,1
10.523100000,0
10.523380000,1
10.523400000,0
10.523678000,1
10.523700000,0
10.523978000,1
10.524000000,0
10.524280000,1
10.524300000,0
10.524580000,1
10.524600000,0
10.524880000,1
10.524902000,0
10.525180000,1
10.525202000,0
10.525480000,1
10.525502000,0
10.525780000,1
10.525802000,0
10.526080000,1
10.526102000,0
10.526380000,1
10.526402000,0
10.526680000,1
10.526702000,0
10.526980000,1
10.527002000,0
10.527280000,1
10.527302000,0
10.527582000,1
10.527604000,0
10.527882000,1
10.527902000,0
10.528182000,1
10.528202000,0
10.528482000,1
10.528504000,0
10.528782000,1
10.528804000,0
10.529082000,1
10.529104000,0
10.529382000,1
10.529404000,0
10.529682000,1
10.529704000,0
10.529982000,1
10.530004000,0
10.530282000,1
10.530304000,0
10.530582000,1
10.530604000,0
10.530882000,1
10.530904000,0
10.531182000,1
10.531204000,0
10.531484000,1
10.531504000,0
10.531784000,1
10.531804000,0
10.532084000,1
10.532162000,0
10.532174000,1
10.532196000,0
10.532762000,1
10.532782000,0
10.533362000,1
10.533384000,0
10.533962000,1
10.533984000,0
10.534562000,1
10.534584000,0
10.535162000,1
10.535184000,0
10.535762000,1
10.535784000,0
10.536364000,1
10.536386000,0
10.536964000,1
10.536986000,0
10.537564000,1
10.537586000,0
10.538164000,1
10.538186000,0
10.538764000,1
10.538786000,0
10.539364000,1
10.539386000,0
10.539966000,1
10.539988000,0
10.540566000,1
10.540586000,0
10.541166000,1
10.541188000,0
10.541766000,1
10.541788000,0
10.542366000,1
10.542388000,0
10.542966000,1
10.542988000,0
10.543566000,1
10.543588000,0
10.544168000,1
10.544188000,0
10.544768000,1
10.544790000,0
10.545368000,1
10.545390000,0
10.545968000,1
10.545990000,0
10.546568000,1
10.546590000,0
10.547168000,1
10.547190000,0
10.547770000,1
10.547790000,0
10.548370000,1
10.548390000,0
10.548970000,1
10.548992000,0
10.549570000,1
10.549592000,0
10.550170000,1
10.550192000,0
10.550770000,1
10.550792000,0
10.551372000,1
10.551392000,0
10.551972000,1
10.551992000,0
10.552572000,1
10.552594000,0
10.553172000,1
